item,sector,region,policy,value,co2p,scc
Cap,all,EUR,OBR,0.17564896560890997,200,250
Cap,all,EUR,ABR,0.19067233093832403,200,250
Cap,all,EUR,ibr,0.1740029559467171,200,250
Cap,all,EUR,bcr,0.17244788906176645,200,250
Cap,all,OG20,LSR,0.23078451978775227,200,250
Cap,all,OG20,OBR,0.2298264769043712,200,250
Cap,all,OG20,ABR,0.2355764902262969,200,250
Cap,all,OG20,ibr,0.23150538837144463,200,250
Cap,all,OG20,bcr,0.2286071467891615,200,250
Cap,all,ROW,LSR,0.15457317937859205,200,250
Cap,all,ROW,OBR,0.15444673085800442,200,250
Cap,all,ROW,ABR,0.15300170256000722,200,250
Cap,all,ROW,ibr,0.14987169372471243,200,250
Cap,all,ROW,bcr,0.14929220567378998,200,250
Welfare,all,chn,LSR,0.05826692993202709,200,250
Welfare,all,chn,OBR,0.013565228476086766,200,250
Welfare,all,chn,ABR,0.09441609298881382,200,250
Welfare,all,chn,ibr,0.019172592582838988,200,250
Welfare,all,chn,bcr,0.013233117951716444,200,250
Welfare,all,ind,LSR,0.2993048609867044,200,250
Welfare,all,ind,OBR,0.295832766345816,200,250
Welfare,all,ind,ABR,0.30317521778568945,200,250
Welfare,all,ind,ibr,0.27956303278318106,200,250
Welfare,all,ind,bcr,0.28368891624401815,200,250
Welfare,all,usa,LSR,-1.5448751314481202,200,250
Welfare,all,usa,OBR,-1.5020123300782728,200,250
Welfare,all,usa,ABR,-1.6998618038673974,200,250
Welfare,all,usa,ibr,-1.6535878961391415,200,250
Welfare,all,usa,bcr,-1.5841115468544942,200,250
Welfare,all,EUR,LSR,0.17788769003659333,200,250
Welfare,all,EUR,OBR,0.15564527280307328,200,250
Welfare,all,EUR,ABR,0.1988521314248981,200,250
Welfare,all,EUR,ibr,0.15769042709645742,200,250
Welfare,all,EUR,bcr,0.1539519296528402,200,250
Welfare,all,OG20,LSR,0.06078857233811075,200,250
Welfare,all,OG20,OBR,0.051558902737602885,200,250
Welfare,all,OG20,ABR,0.07975022134849574,200,250
Welfare,all,OG20,ibr,0.06696032647468542,200,250
Welfare,all,OG20,bcr,0.06125021224911986,200,250
Welfare,all,ROW,LSR,-0.19971092427345516,200,250
Welfare,all,ROW,OBR,-0.1797219058247479,200,250
Welfare,all,ROW,ABR,-0.21841978326999634,200,250
Welfare,all,ROW,ibr,-0.17797596581655695,200,250
Welfare,all,ROW,bcr,-0.1768092165055024,200,250
Welfare,all,all,LSR,-0.40144092581769764,200,250
Welfare,all,all,OBR,-0.3948842017494347,200,250
Welfare,all,all,ABR,-0.43660829048828287,200,250
Welfare,all,all,ibr,-0.4313582773681435,200,250
Welfare,all,all,bcr,-0.41483984111787553,200,250
Leakage,all,chn,LSR,0.7005234923993937,200,250
Leakage,all,chn,OBR,0.5771351455642479,200,250
Leakage,all,chn,ABR,0.795365718491961,200,250
Leakage,all,chn,ibr,0.5997690491141944,200,250
Leakage,all,chn,bcr,0.578952738743898,200,250
Leakage,all,ind,LSR,0.36407719440609865,200,250
Leakage,all,ind,OBR,0.3333973539629374,200,250
Leakage,all,ind,ABR,0.38417327450406935,200,250
Leakage,all,ind,ibr,0.33245916923391744,200,250
Leakage,all,ind,bcr,0.3287812743611561,200,250
Leakage,all,EUR,LSR,1.4878714907804307,200,250
Leakage,all,EUR,OBR,1.4228061489920585,200,250
Leakage,all,EUR,ABR,1.5406230320497858,200,250
Leakage,all,EUR,ibr,1.42278079822008,200,250
Leakage,all,EUR,bcr,1.4121836249045654,200,250
Leakage,all,OG20,LSR,1.7155897110876932,200,250
Leakage,all,OG20,OBR,1.6021681848474636,200,250
Leakage,all,OG20,ABR,1.8419647830097985,200,250
Leakage,all,OG20,ibr,1.677094666653684,200,250
Leakage,all,OG20,bcr,1.6375309232703856,200,250
Leakage,all,ROW,LSR,2.212073618253811,200,250
Leakage,all,ROW,OBR,2.1283768742270524,200,250
Leakage,all,ROW,ABR,2.3017445444589284,200,250
Leakage,all,ROW,ibr,2.187751493134209,200,250
Leakage,all,ROW,bcr,2.1505573600269097,200,250
Leakage,all,all,LSR,6.480135506927427,200,250
Leakage,all,all,OBR,6.06388370759376,200,250
Leakage,all,all,ABR,6.863871352514543,200,250
Leakage,all,all,ibr,6.219855176356084,200,250
Leakage,all,all,bcr,6.108005921306915,200,250
welfare$,all,chn,LSR,4134.603118365287,200,250
welfare$,all,chn,OBR,4132.755956707317,200,250
welfare$,all,chn,ABR,4136.096872423665,200,250
welfare$,all,chn,ibr,4132.987663949835,200,250
welfare$,all,chn,bcr,4132.742233251456,200,250
welfare$,all,ind,LSR,1237.7072944140973,200,250
welfare$,all,ind,OBR,1237.6644482860022,200,250
welfare$,all,ind,ABR,1237.755055152307,200,250
welfare$,all,ind,ibr,1237.4636775235672,200,250
welfare$,all,ind,bcr,1237.514591496126,200,250
welfare$,all,usa,LSR,11810.307853852566,200,250
welfare$,all,usa,OBR,11815.44951489187,200,250
welfare$,all,usa,ABR,11791.71623338629,200,250
welfare$,all,usa,ibr,11797.267077962448,200,250
welfare$,all,usa,bcr,11805.601200484856,200,250
welfare$,all,EUR,LSR,8794.819393998596,200,250
welfare$,all,EUR,OBR,8792.866687199068,200,250
welfare$,all,EUR,ABR,8796.659904713662,200,250
welfare$,all,EUR,ibr,8793.046235431297,200,250
welfare$,all,EUR,bcr,8792.718025178718,200,250
welfare$,all,OG20,LSR,7501.188963146064,200,250
welfare$,all,OG20,OBR,7500.497048793514,200,250
welfare$,all,OG20,ABR,7502.610448168411,200,250
welfare$,all,OG20,ibr,7501.6516368334605,200,250
welfare$,all,OG20,bcr,7501.223570590748,200,250
welfare$,all,ROW,LSR,11876.635505362086,200,250
welfare$,all,ROW,OBR,11879.014278894947,200,250
welfare$,all,ROW,ABR,11874.409075949095,200,250
welfare$,all,ROW,ibr,11879.222052772995,200,250
welfare$,all,ROW,bcr,11879.360900630269,200,250
Employment,EITE,chn,LSR,0.025227390270488037,200,250
Employment,EITE,chn,OBR,-0.08341326851775133,200,250
Employment,EITE,chn,ABR,0.1192354905567683,200,250
Employment,EITE,chn,ibr,-0.05027932413489422,200,250
Employment,EITE,chn,bcr,-0.06966914216457454,200,250
Employment,EITE,ind,LSR,0.22172481925279985,200,250
Employment,EITE,ind,OBR,-0.02346566828583807,200,250
Employment,EITE,ind,ABR,0.4611451408686795,200,250
Employment,EITE,ind,ibr,0.06251102640897344,200,250
Employment,EITE,ind,bcr,0.017994989438108178,200,250
Employment,EITE,usa,LSR,-2.4780985392555244,200,250
Employment,EITE,usa,OBR,-0.808569474270826,200,250
Employment,EITE,usa,ABR,-3.280212450263187,200,250
Employment,EITE,usa,ibr,-0.550601087142577,200,250
Employment,EITE,usa,bcr,-0.7190104710643741,200,250
Employment,EITE,EUR,LSR,0.2701766485110113,200,250
Employment,EITE,EUR,OBR,-0.1398954847137257,200,250
Employment,EITE,EUR,ABR,0.65606892501473,200,250
Employment,EITE,EUR,ibr,-0.004731149938963508,200,250
Employment,EITE,EUR,bcr,-0.07775609427312924,200,250
Employment,EITE,OG20,LSR,0.9264060706097421,200,250
Employment,EITE,OG20,OBR,0.4692908035405452,200,250
Employment,EITE,OG20,ABR,1.3297172384900469,200,250
Employment,EITE,OG20,ibr,0.6068380482150415,200,250
Employment,EITE,OG20,bcr,0.5177707826926836,200,250
Employment,EITE,ROW,LSR,0.8481063028131786,200,250
Employment,EITE,ROW,OBR,0.49777505072738926,200,250
Employment,EITE,ROW,ABR,1.1641583910439346,200,250
Employment,EITE,ROW,ibr,0.5904947268140948,200,250
Employment,EITE,ROW,bcr,0.5294555255506372,200,250
Employment,non-EITE,chn,LSR,-0.002654824653736121,200,250
Employment,non-EITE,chn,OBR,0.008778325998393122,200,250
Employment,non-EITE,chn,ABR,-0.012548070748830131,200,250
Employment,non-EITE,chn,ibr,0.005291368338666835,200,250
Employment,non-EITE,chn,bcr,0.007331918473063581,200,250
Employment,non-EITE,ind,LSR,-0.006272231166748465,200,250
Employment,non-EITE,ind,OBR,6.63608675188776e-4,200,250
Employment,non-EITE,ind,ABR,-0.013044847101184587,200,250
Employment,non-EITE,ind,ibr,-0.0017684619397440038,200,250
Employment,non-EITE,ind,bcr,-5.092120139216227e-4,200,250
Employment,non-EITE,usa,LSR,0.12542522316898452,200,250
Employment,non-EITE,usa,OBR,0.04092463129010682,200,250
Employment,non-EITE,usa,ABR,0.1660229596166296,200,250
Employment,non-EITE,usa,ibr,0.02786796705285255,200,250
Employment,non-EITE,usa,bcr,0.03639174330787309,200,250
Employment,non-EITE,EUR,LSR,-0.015176498940605576,200,250
Employment,non-EITE,EUR,OBR,0.00785810331158654,200,250
Employment,non-EITE,EUR,ABR,-0.03685286850056979,200,250
Employment,non-EITE,EUR,ibr,2.6564228090553144e-4,200,250
Employment,non-EITE,EUR,bcr,0.004367604873434239,200,250
Employment,non-EITE,OG20,LSR,-0.043864420366857004,200,250
Employment,non-EITE,OG20,OBR,-0.022220562455999016,200,250
Employment,non-EITE,OG20,ABR,-0.06296071895397493,200,250
Employment,non-EITE,OG20,ibr,-0.02873325904230173,200,250
Employment,non-EITE,OG20,bcr,-0.024516031162813423,200,250
Employment,non-EITE,ROW,LSR,-0.045947509924737506,200,250
Employment,non-EITE,ROW,OBR,-0.026967832673763237,200,250
Employment,non-EITE,ROW,ABR,-0.06307006636345758,200,250
Employment,non-EITE,ROW,ibr,-0.031991048633306374,200,250
Employment,non-EITE,ROW,bcr,-0.028684165967396424,200,250
eb(bn$),all,usa,LSR,506.89013994190543,200,250
eb(bn$),all,usa,OBR,503.28819698585266,200,250
eb(bn$),all,usa,ABR,517.6715837893008,200,250
eb(bn$),all,usa,ibr,512.8610511866935,200,250
eb(bn$),all,usa,bcr,508.6948212120621,200,250
eb(bn$)_global,all,usa,LSR,474.04297200241626,200,250
eb(bn$)_global,all,usa,OBR,472.76938600658565,200,250
eb(bn$)_global,all,usa,ABR,482.1392722494785,200,250
eb(bn$)_global,all,usa,ibr,480.96183654694414,200,250
eb(bn$)_global,all,usa,bcr,477.6237114110483,200,250
netwelf,all,usa,LSR,2.680749859888455,200,250
netwelf,all,usa,OBR,2.693585523278843,200,250
netwelf,all,usa,ABR,2.615641318792599,200,250
netwelf,all,usa,ibr,2.6218128351238814,200,250
netwelf,all,usa,bcr,2.656557939680681,200,250
netwelf_globalscc,all,usa,LSR,2.406923634435258,200,250
netwelf_globalscc,all,usa,OBR,2.4391693486129715,200,250
netwelf_globalscc,all,usa,ABR,2.3194307362394673,200,250
netwelf_globalscc,all,usa,ibr,2.355889101430456,200,250
netwelf_globalscc,all,usa,bcr,2.3975375963400625,200,250
emissions_abs,all,chn,LSR,8.08560888194625,200,250
emissions_abs,all,chn,OBR,8.082183071824264,200,250
emissions_abs,all,chn,ABR,8.088612007099593,200,250
emissions_abs,all,chn,ibr,8.0830913220822591,200,250
emissions_abs,all,chn,bcr,8.082397503378488,200,250
emissions_abs,all,ind,LSR,1.9216393535857932,200,250
emissions_abs,all,ind,OBR,1.9207512845822934,200,250
emissions_abs,all,ind,ABR,1.922398935014844,200,250
emissions_abs,all,ind,ibr,1.9208949689528858,200,250
emissions_abs,all,ind,bcr,1.9207223600237329,200,250
emissions_abs,all,usa,LSR,2.4680902006242795,200,250
emissions_abs,all,usa,OBR,2.487184865202546,200,250
emissions_abs,all,usa,ABR,2.4109354770633513,200,250
emissions_abs,all,usa,ibr,2.436437132034107,200,250
emissions_abs,all,usa,bcr,2.458523201939191,200,250
emissions_abs,all,EUR,LSR,2.8951240773049958,200,250
emissions_abs,all,EUR,OBR,2.8931040054387385,200,250
emissions_abs,all,EUR,ABR,2.8974221198355266,200,250
emissions_abs,all,EUR,ibr,2.893825358073658,200,250
emissions_abs,all,EUR,bcr,2.8932253478152448,200,250
emissions_abs,all,OG20,LSR,4.449894756255967,200,250
emissions_abs,all,OG20,OBR,4.4465410411671495,200,250
emissions_abs,all,OG20,ABR,4.454343391491591,200,250
emissions_abs,all,OG20,ibr,4.449391195414624,200,250
emissions_abs,all,OG20,bcr,4.447953875930384,200,250
emissions_abs,all,ROW,LSR,7.485300429084178,200,250
emissions_abs,all,ROW,OBR,7.482644980430174,200,250
emissions_abs,all,ROW,ABR,7.489025561222535,200,250
emissions_abs,all,ROW,ibr,7.485339351888781,200,250
emissions_abs,all,ROW,bcr,7.483853149644171,200,250
CO2 price,EITE,chn,LSR,1.001073798309774e-6,225,250
CO2 price,EITE,chn,OBR,1.0010584667440146e-6,225,250
CO2 price,EITE,chn,ABR,1.001056813317795e-6,225,250
CO2 price,EITE,chn,ibr,1.0009846232010865e-6,225,250
CO2 price,EITE,chn,bcr,1.0009982490128592e-6,225,250
CO2 price,EITE,ind,LSR,1.002557927703113e-6,225,250
CO2 price,EITE,ind,OBR,1.0024530267370408e-6,225,250
CO2 price,EITE,ind,ABR,1.0026067951047374e-6,225,250
CO2 price,EITE,ind,ibr,1.0023192479727815e-6,225,250
CO2 price,EITE,ind,bcr,1.0023412903379723e-6,225,250
CO2 price,EITE,usa,LSR,225.00000095282266,225,250
CO2 price,EITE,usa,OBR,225.00000095586356,225,250
CO2 price,EITE,usa,ABR,459.7436618195387,225,250
CO2 price,EITE,usa,ibr,547.0693534950093,225,250
CO2 price,EITE,usa,bcr,393.0931224441466,225,250
CO2 price,EITE,EUR,LSR,1.0018924838546656e-6,225,250
CO2 price,EITE,EUR,OBR,1.0018819636944832e-6,225,250
CO2 price,EITE,EUR,ABR,1.0018919292652936e-6,225,250
CO2 price,EITE,EUR,ibr,1.0018358237218041e-6,225,250
CO2 price,EITE,EUR,bcr,1.001830246883104e-6,225,250
CO2 price,EITE,OG20,LSR,1.0017918586839698e-6,225,250
CO2 price,EITE,OG20,OBR,1.0018996397698847e-6,225,250
CO2 price,EITE,OG20,ABR,1.001729806613613e-6,225,250
CO2 price,EITE,OG20,ibr,1.0018726339034644e-6,225,250
CO2 price,EITE,OG20,bcr,1.0018681078063482e-6,225,250
CO2 price,EITE,ROW,LSR,1.0004907537931945e-6,225,250
CO2 price,EITE,ROW,OBR,1.0006477956451526e-6,225,250
CO2 price,EITE,ROW,ABR,1.0003379188974872e-6,225,250
CO2 price,EITE,ROW,ibr,1.0005834542132538e-6,225,250
CO2 price,EITE,ROW,bcr,1.0005998729912792e-6,225,250
CO2 price,non-EITE,chn,LSR,1.0010737983097738e-6,225,250
CO2 price,non-EITE,chn,OBR,1.0010584667440146e-6,225,250
CO2 price,non-EITE,chn,ABR,1.0010568133177955e-6,225,250
CO2 price,non-EITE,chn,ibr,1.0009846232010863e-6,225,250
CO2 price,non-EITE,chn,bcr,1.0009982490128596e-6,225,250
CO2 price,non-EITE,ind,LSR,1.0025579277031128e-6,225,250
CO2 price,non-EITE,ind,OBR,1.002453026737041e-6,225,250
CO2 price,non-EITE,ind,ABR,1.0026067951047374e-6,225,250
CO2 price,non-EITE,ind,ibr,1.0023192479727813e-6,225,250
CO2 price,non-EITE,ind,bcr,1.0023412903379723e-6,225,250
CO2 price,non-EITE,usa,LSR,225.0000009528226,225,250
CO2 price,non-EITE,usa,OBR,225.00000095586356,225,250
CO2 price,non-EITE,usa,ABR,225.00000094997708,225,250
CO2 price,non-EITE,usa,ibr,225.00000095478782,225,250
CO2 price,non-EITE,usa,bcr,225.00000095531612,225,250
CO2 price,non-EITE,EUR,LSR,1.0018924838546656e-6,225,250
CO2 price,non-EITE,EUR,OBR,1.0018819636944832e-6,225,250
CO2 price,non-EITE,EUR,ABR,1.0018919292652938e-6,225,250
CO2 price,non-EITE,EUR,ibr,1.0018358237218045e-6,225,250
CO2 price,non-EITE,EUR,bcr,1.001830246883104e-6,225,250
CO2 price,non-EITE,OG20,LSR,1.0017918586839698e-6,225,250
CO2 price,non-EITE,OG20,OBR,1.001899639769885e-6,225,250
CO2 price,non-EITE,OG20,ABR,1.0017298066136127e-6,225,250
CO2 price,non-EITE,OG20,ibr,1.0018726339034644e-6,225,250
CO2 price,non-EITE,OG20,bcr,1.001868107806348e-6,225,250
CO2 price,non-EITE,ROW,LSR,1.0004907537931947e-6,225,250
CO2 price,non-EITE,ROW,OBR,1.0006477956451524e-6,225,250
CO2 price,non-EITE,ROW,ABR,1.0003379188974872e-6,225,250
CO2 price,non-EITE,ROW,ibr,1.0005834542132538e-6,225,250
CO2 price,non-EITE,ROW,bcr,1.0005998729912794e-6,225,250
Output,EITE,chn,LSR,0.1606628563757484,225,250
Output,EITE,chn,OBR,0.04071968631316203,225,250
Output,EITE,chn,ABR,0.2582330334771843,225,250
Output,EITE,chn,ibr,0.06772692835836924,225,250
Output,EITE,chn,bcr,0.048652218794309476,225,250
Output,EITE,ind,LSR,0.6020813395566371,225,250
Output,EITE,ind,OBR,0.33710673522096,225,250
Output,EITE,ind,ABR,0.8429368130645098,225,250
Output,EITE,ind,ibr,0.3953577892142457,225,250
Output,EITE,ind,bcr,0.3586790601544765,225,250
Output,EITE,usa,LSR,-8.337930758473133,225,250
Output,EITE,usa,OBR,-6.096617192240517,225,250
Output,EITE,usa,ABR,-10.456736327436268,225,250
Output,EITE,usa,ibr,-6.979161354874108,225,250
Output,EITE,usa,bcr,-6.5938874010740385,225,250
Output,EITE,EUR,LSR,0.5877444032597712,225,250
Output,EITE,EUR,OBR,0.11964651126710191,225,250
Output,EITE,EUR,ABR,1.0160801012983223,225,250
Output,EITE,EUR,ibr,0.259951405168124,225,250
Output,EITE,EUR,bcr,0.18172649290881804,225,250
Output,EITE,OG20,LSR,1.1786509128166367,225,250
Output,EITE,OG20,OBR,0.6805171845027269,225,250
Output,EITE,OG20,ABR,1.6148243647101657,225,250
Output,EITE,OG20,ibr,0.8183411795191331,225,250
Output,EITE,OG20,bcr,0.7286657334877322,225,250
Output,EITE,ROW,LSR,0.98505500310202,225,250
Output,EITE,ROW,OBR,0.590508451869165,225,250
Output,EITE,ROW,ABR,1.3407256915328292,225,250
Output,EITE,ROW,ibr,0.6966261478307256,225,250
Output,EITE,ROW,bcr,0.6319015847598308,225,250
Output,non-EITE,chn,LSR,0.03126444672498785,225,250
Output,non-EITE,chn,OBR,0.04521897031020128,225,250
Output,non-EITE,chn,ABR,0.018951255468357964,225,250
Output,non-EITE,chn,ibr,0.038604863636315656,225,250
Output,non-EITE,chn,bcr,0.04166077731024842,225,250
Output,non-EITE,ind,LSR,0.07902820989913462,225,250
Output,non-EITE,ind,OBR,0.0886424337653402,225,250
Output,non-EITE,ind,ABR,0.06941428164819463,225,250
Output,non-EITE,ind,ibr,0.08121498459336962,225,250
Output,non-EITE,ind,bcr,0.08381524533045415,225,250
Output,non-EITE,usa,LSR,-1.919925693821578,225,250
Output,non-EITE,usa,OBR,-1.9011422182502624,225,250
Output,non-EITE,usa,ABR,-1.9821366218510494,225,250
Output,non-EITE,usa,ibr,-1.9557720107473364,225,250
Output,non-EITE,usa,bcr,-1.9249889227929695,225,250
Output,non-EITE,EUR,LSR,0.04031801966699611,225,250
Output,non-EITE,EUR,OBR,0.06781203535859426,225,250
Output,non-EITE,EUR,ABR,0.015150692614840366,225,250
Output,non-EITE,EUR,ibr,0.05728295365845515,225,250
Output,non-EITE,EUR,bcr,0.06217500411589416,225,250
Output,non-EITE,OG20,LSR,-0.021134285645685313,225,250
Output,non-EITE,OG20,OBR,0.011200784639964212,225,250
Output,non-EITE,OG20,ABR,-0.04555055049159096,225,250
Output,non-EITE,OG20,ibr,0.005028429525011369,225,250
Output,non-EITE,OG20,bcr,0.009767453834363948,225,250
Output,non-EITE,ROW,LSR,-0.05683416202498792,225,250
Output,non-EITE,ROW,OBR,-0.026262717908653865,225,250
Output,non-EITE,ROW,ABR,-0.08278674400234998,225,250
Output,non-EITE,ROW,ibr,-0.03340254372528051,225,250
Output,non-EITE,ROW,bcr,-0.028768035491855137,225,250
Emissions,EITE,chn,LSR,0.35516544096743097,225,250
Emissions,EITE,chn,OBR,0.24974168543940856,225,250
Emissions,EITE,chn,ABR,0.4351537778816805,225,250
Emissions,EITE,chn,ibr,0.26983349020317515,225,250
Emissions,EITE,chn,bcr,0.2508928500319474,225,250
Emissions,EITE,ind,LSR,0.5634124552690523,225,250
Emissions,EITE,ind,OBR,0.393757427966146,225,250
Emissions,EITE,ind,ABR,0.6900776370892592,225,250
Emissions,EITE,ind,ibr,0.4296360971726143,225,250
Emissions,EITE,ind,bcr,0.39783955885890343,225,250
Emissions,EITE,usa,LSR,-39.88698637788437,225,250
Emissions,EITE,usa,OBR,-38.0854842703095,225,250
Emissions,EITE,usa,ABR,-51.12788889355926,225,250
Emissions,EITE,usa,ibr,-50.71223325550604,225,250
Emissions,EITE,usa,bcr,-44.512249406972785,225,250
Emissions,EITE,EUR,LSR,1.6795332480014746,225,250
Emissions,EITE,EUR,OBR,1.2310540595053432,225,250
Emissions,EITE,EUR,ABR,2.127014845131514,225,250
Emissions,EITE,EUR,ibr,1.4166389063569929,225,250
Emissions,EITE,EUR,bcr,1.3166224169842033,225,250
Emissions,EITE,OG20,LSR,1.9046385730226767,225,250
Emissions,EITE,OG20,OBR,1.3968283279023996,225,250
Emissions,EITE,OG20,ABR,2.380922648943118,225,250
Emissions,EITE,OG20,ibr,1.5907457198034436,225,250
Emissions,EITE,OG20,bcr,1.4735698195069702,225,250
Emissions,EITE,ROW,LSR,1.5009664436438364,225,250
Emissions,EITE,ROW,OBR,1.1502039421839472,225,250
Emissions,EITE,ROW,ABR,1.8410712386943473,225,250
Emissions,EITE,ROW,ibr,1.291569127842318,225,250
Emissions,EITE,ROW,bcr,1.2112549265736128,225,250
Emissions,non-EITE,chn,LSR,0.16516156470747223,225,250
Emissions,non-EITE,chn,OBR,0.14270976279753267,225,250
Emissions,non-EITE,chn,ABR,0.18511411322650329,225,250
Emissions,non-EITE,chn,ibr,0.15165981782614413,225,250
Emissions,non-EITE,chn,bcr,0.14584599217712935,225,250
Emissions,non-EITE,ind,LSR,0.4754624719242262,225,250
Emissions,non-EITE,ind,OBR,0.4633613594963393,225,250
Emissions,non-EITE,ind,ABR,0.48808250350604876,225,250
Emissions,non-EITE,ind,ibr,0.4678677925270547,225,250
Emissions,non-EITE,ind,bcr,0.46300797603118227,225,250
Emissions,non-EITE,usa,LSR,-61.38024109878306,225,250
Emissions,non-EITE,usa,OBR,-61.13410125795246,225,250
Emissions,non-EITE,usa,ABR,-61.67830433627818,225,250
Emissions,non-EITE,usa,ibr,-61.25912878364116,225,250
Emissions,non-EITE,usa,bcr,-61.216705886364785,225,250
Emissions,non-EITE,EUR,LSR,1.4582337652929267,225,250
Emissions,non-EITE,EUR,OBR,1.4320585246941464,225,250
Emissions,non-EITE,EUR,ABR,1.4828437329327926,225,250
Emissions,non-EITE,EUR,ibr,1.4299420035292831,225,250
Emissions,non-EITE,EUR,bcr,1.4197660764881492,225,250
Emissions,non-EITE,OG20,LSR,0.9413559681854755,225,250
Emissions,non-EITE,OG20,OBR,0.9181223057350918,225,250
Emissions,non-EITE,OG20,ABR,0.9868499808700193,225,250
Emissions,non-EITE,OG20,ibr,0.9646445306234153,225,250
Emissions,non-EITE,OG20,bcr,0.9413837956401938,225,250
Emissions,non-EITE,ROW,LSR,0.7493533567483057,225,250
Emissions,non-EITE,ROW,OBR,0.759335932080063,225,250
Emissions,non-EITE,ROW,ABR,0.7552788035364744,225,250
Emissions,non-EITE,ROW,ibr,0.7817656113672022,225,250
Emissions,non-EITE,ROW,bcr,0.7689588791589763,225,250
Emissions,all,chn,LSR,0.24558849047651155,225,250
Emissions,all,chn,OBR,0.19960877346225647,225,250
Emissions,all,chn,ABR,0.2828855970345101,225,250
Emissions,all,chn,ibr,0.21098778690740172,225,250
Emissions,all,chn,bcr,0.20152204310286415,225,250
Emissions,all,ind,LSR,0.5344964196027702,225,250
Emissions,all,ind,OBR,0.484406005128557,225,250
Emissions,all,ind,ABR,0.5736960022091342,225,250
Emissions,all,ind,ibr,0.4915801935045261,225,250
Emissions,all,ind,bcr,0.48179375932533297,225,250
Emissions,all,usa,LSR,-54.051496750157504,225,250
Emissions,all,usa,OBR,-53.6621834019664,225,250
Emissions,all,usa,ABR,-55.115809925394565,225,250
Emissions,all,usa,ibr,-54.62371751239276,225,250
Emissions,all,usa,bcr,-54.174167859248456,225,250
Emissions,all,EUR,LSR,1.4644245574248593,225,250
Emissions,all,EUR,OBR,1.3884895788722984,225,250
Emissions,all,EUR,ABR,1.542288675141812,225,250
Emissions,all,EUR,ibr,1.4112220803521591,225,250
Emissions,all,EUR,bcr,1.3891679396587753,225,250
Emissions,all,OG20,LSR,1.089435719733789,225,250
Emissions,all,OG20,OBR,1.007246541145479,225,250
Emissions,all,OG20,ABR,1.1889888596158693,225,250
Emissions,all,OG20,ibr,1.0707696824306945,225,250
Emissions,all,OG20,bcr,1.0357952551357963,225,250
Emissions,all,ROW,LSR,0.8280761232180467,225,250
Emissions,all,ROW,OBR,0.7897947681921202,225,250
Emissions,all,ROW,ABR,0.8768095123007358,225,250
Emissions,all,ROW,ibr,0.8243989578653466,225,250
Emissions,all,ROW,bcr,0.8032205512099155,225,250
Emissions,all,all,LSR,-8.736694768721364,225,250
Emissions,all,all,OBR,-8.713980758783658,225,250
Emissions,all,all,ABR,-8.873801782941204,225,250
Emissions,all,all,ibr,-8.856502284791713,225,250
Emissions,all,all,bcr,-8.794520817037043,225,250
Intensity,EITE,chn,LSR,0.19419059243905856,225,250
Intensity,EITE,chn,OBR,0.20893692066756842,225,250
Intensity,EITE,chn,ABR,0.17646505334421025,225,250
Intensity,EITE,chn,ibr,0.20196977392072935,225,250
Intensity,EITE,chn,bcr,0.20214228453110383,225,250
Intensity,EITE,ind,LSR,-0.038437459516427186,225,250
Intensity,EITE,ind,OBR,0.0564603610653025,225,250
Intensity,EITE,ind,ABR,-0.1515814402139104,225,250
Intensity,EITE,ind,ibr,0.034143319684498685,225,250
Intensity,EITE,ind,bcr,0.03902054019755408,225,250
Intensity,EITE,usa,LSR,-34.41887781987596,225,250
Intensity,EITE,usa,OBR,-34.06572385529189,225,250
Intensity,EITE,usa,ABR,-45.42067253081902,225,250
Intensity,EITE,usa,ibr,-47.014273938631554,225,250
Intensity,EITE,usa,bcr,-40.59516122752629,225,250
Intensity,EITE,EUR,LSR,1.0854094116721669,225,250
Intensity,EITE,EUR,OBR,1.1100793769913686,225,250
Intensity,EITE,EUR,ABR,1.0997602982803834,225,250
Intensity,EITE,EUR,ibr,1.1536884717952,225,250
Intensity,EITE,EUR,bcr,1.1328372586548952,225,250
Intensity,EITE,OG20,LSR,0.717530480646178,225,250
Intensity,EITE,OG20,OBR,0.711469471384385,225,250
Intensity,EITE,OG20,ABR,0.7539237399882825,225,250
Intensity,EITE,OG20,ibr,0.7661349425586605,225,250
Intensity,EITE,OG20,bcr,0.739515490049425,225,250
Intensity,EITE,ROW,LSR,0.5108790013789166,225,250
Intensity,EITE,ROW,OBR,0.556409843163852,225,250
Intensity,EITE,ROW,ABR,0.4937260353596651,225,250
Intensity,EITE,ROW,ibr,0.5908271237788698,225,250
Intensity,EITE,ROW,bcr,0.5757153871586373,225,250
Intensity,non-EITE,chn,LSR,0.13385526887326193,225,250
Intensity,non-EITE,chn,OBR,0.09744672808029708,225,250
Intensity,non-EITE,chn,ABR,0.16613137377705645,225,250
Intensity,non-EITE,chn,ibr,0.11301132632142163,225,250
Intensity,non-EITE,chn,bcr,0.10414182857156895,225,250
Intensity,non-EITE,ind,LSR,0.39612121452023974,225,250
Intensity,non-EITE,ind,OBR,0.3743870599293819,225,250
Intensity,non-EITE,ind,ABR,0.41837780790792145,225,250
Intensity,non-EITE,ind,ibr,0.38633904273965847,225,250
Intensity,non-EITE,ind,bcr,0.37887517554286987,225,250
Intensity,non-EITE,usa,LSR,-60.62425607401467,225,250
Intensity,non-EITE,usa,OBR,-60.38088554658163,225,250
