=C
 Walras check :   0.0000E+00
=C
=C Default price normalization using income for RA.usa
 Walras check :   0.0000E+00
 Level and function values (X and F)
 PE.nfm.chn               1.0000     -0.0000
 PE.nfm.ind               1.0000      0.0000
 PE.nfm.usa               1.0000     -0.0000
 PE.nfm.EUR               1.0000     -0.0000
 PE.nfm.OG20              1.0000     -0.0000
 PE.nfm.ROW               1.0000      0.0000
 PE.ele.chn               1.0000      0.0000
 PE.ele.ind               1.0000     -0.0000
 PE.ele.usa               1.0000      0.0000
 PE.ele.EUR               1.0000      0.0000
 PE.ele.OG20              1.0000     -0.0000
 PE.ele.ROW               1.0000     -0.0000
 PE.chm.chn               1.0000      0.0000
 PE.chm.ind               1.0000      0.0000
 PE.chm.usa               1.0000     -0.0000
 PE.chm.EUR               1.0000     -0.0000
 PE.chm.OG20              1.0000      0.0000
 PE.chm.ROW               1.0000     -0.0000
 PT.roi                   1.0000     -0.0000
 PF.Lab.chn               1.0000      0.0000
 PF.Lab.ind               1.0000     -0.0000
 PF.Lab.usa               1.0000    -21.3863
 PF.Lab.EUR               1.0000     -0.0000
 PF.Lab.OG20              1.0000     -0.0000
 PF.Lab.ROW               1.0000     -0.0000
 PF.Cap.chn               1.0000     -0.0000
 PF.Cap.ind               1.0000     -0.0000
 PF.Cap.usa               1.0000    -29.5650
 PF.Cap.EUR               1.0000     -0.0000
 PF.Cap.OG20              1.0000     -0.0000
 PF.Cap.ROW               1.0000      0.0000
 PS.res.gas.chn           1.0000     -0.0000
 PS.res.gas.ind           1.0000      0.0000
 PS.res.gas.usa           1.0000     -1.2238
 PS.res.gas.EUR           1.0000      0.0000
 PS.res.gas.OG20          1.0000      0.0000
 PS.res.gas.ROW           1.0000      0.0000
 PS.res.col.chn           1.0000     -0.0000
 PS.res.col.ind           1.0000      0.0000
 PS.res.col.usa           1.0000     -0.2872
 PS.res.col.EUR           1.0000     -0.0000
 PS.res.col.OG20          1.0000      0.0000
 PS.res.col.ROW           1.0000     -0.0000
 PS.res.cru.chn           1.0000     -0.0000
 PS.res.cru.ind           1.0000      0.0000
 PS.res.cru.usa           1.0000     -1.5646
 PS.res.cru.EUR           1.0000      0.0000
 PS.res.cru.OG20          1.0000     -0.0000
 PS.res.cru.ROW           1.0000     -0.0000
 PA.oil.chn               1.0000     -0.0000
 PA.oil.ind               1.0000      0.0000
 PA.oil.usa               1.0000     30.4698
 PA.oil.EUR               1.0000     -0.0000
 PA.oil.OG20              1.0000     -0.0000
 PA.oil.ROW               1.0000      0.0000
 PA.gas.chn               1.0000      0.0000
 PA.gas.ind               1.0000      0.0000
 PA.gas.usa               1.0000     28.6716
 PA.gas.EUR               1.0000     -0.0000
 PA.gas.OG20              1.0000      0.0000
 PA.gas.ROW               1.0000     -0.0000
 PA.col.chn               1.0000      0.0000
 PA.col.ind               1.0000     -0.0000
 PA.col.usa               1.0000     39.8703
 PA.col.EUR               1.0000     -0.0000
 PA.col.OG20              1.0000     -0.0000
 PA.col.ROW               1.0000     -0.0000
 PA.cru.chn               1.0000      0.0000
 PA.cru.ind               1.0000     -0.0000
 PA.cru.usa               1.0000     -2.0161
 PA.cru.EUR               1.0000     -0.0000
 PA.cru.OG20              1.0000      0.0000
 PA.cru.ROW               1.0000      0.0000
 PA.roi.chn               1.0000     -0.0000
 PA.roi.ind               1.0000     -0.0000
 PA.roi.usa               1.0000    -43.1746
 PA.roi.EUR               1.0000      0.0000
 PA.roi.OG20              1.0000     -0.0000
 PA.roi.ROW               1.0000     -0.0000
 PA.ppp.chn               1.0000     -0.0000
 PA.ppp.ind               1.0000     -0.0000
 PA.ppp.usa               1.0000     -0.6994
 PA.ppp.EUR               1.0000      0.0000
 PA.ppp.OG20              1.0000      0.0000
 PA.ppp.ROW               1.0000      0.0000
 PA.nmm.chn               1.0000      0.0000
 PA.nmm.ind               1.0000      0.0000
 PA.nmm.usa               1.0000     -0.3615
 PA.nmm.EUR               1.0000     -0.0000
 PA.nmm.OG20              1.0000      0.0000
 PA.nmm.ROW               1.0000     -0.0000
 PA.i_s.chn               1.0000      0.0000
 PA.i_s.ind               1.0000     -0.0000
 PA.i_s.usa               1.0000     -0.3700
 PA.i_s.EUR               1.0000      0.0000
 PA.i_s.OG20              1.0000      0.0000
 PA.i_s.ROW               1.0000     -0.0000
 PA.nfm.chn               1.0000      0.0000
 PA.nfm.ind               1.0000      0.0000
 PA.nfm.usa               1.0000     -0.3090
 PA.nfm.EUR               1.0000      0.0000
 PA.nfm.OG20              1.0000      0.0000
 PA.nfm.ROW               1.0000     -0.0000
 PA.ele.chn               1.0000      0.0000
 PA.ele.ind               1.0000     -0.0000
 PA.ele.usa               1.0000    -21.2890
 PA.ele.EUR               1.0000      0.0000
 PA.ele.OG20              1.0000     -0.0000
 PA.ele.ROW               1.0000     -0.0000
 PA.chm.chn               1.0000      0.0000
 PA.chm.ind               1.0000      0.0000
 PA.chm.usa               1.0000     -1.9555
 PA.chm.EUR               1.0000     -0.0000
 PA.chm.OG20              1.0000      0.0000
 PA.chm.ROW               1.0000     -0.0000
 PCO2.oil.chn             0.0000     -0.0000
 PCO2.oil.ind             0.0000      0.0000
 PCO2.oil.usa            50.0000      0.0037
 PCO2.oil.EUR             0.0000     -0.0000
 PCO2.oil.OG20            0.0000     -0.0000
 PCO2.oil.ROW             0.0000      0.0000
 PCO2.gas.chn             0.0000      0.0000
 PCO2.gas.ind             0.0000      0.0000
 PCO2.gas.usa            50.0000      0.0014
 PCO2.gas.EUR             0.0000     -0.0000
 PCO2.gas.OG20            0.0000      0.0000
 PCO2.gas.ROW             0.0000     -0.0000
 PCO2.col.chn             0.0000      0.0000
 PCO2.col.ind             0.0000     -0.0000
 PCO2.col.usa            50.0000      0.0001
 PCO2.col.EUR             0.0000      0.0000
 PCO2.col.OG20            0.0000      0.0000
 PCO2.col.ROW             0.0000      0.0000
 PCO2.cru.chn             0.0000     -0.0000
 PCO2.cru.ind             0.0000      0.0000
 PCO2.cru.usa            50.0000      0.0005
 PCO2.cru.EUR             0.0000     -0.0000
 PCO2.cru.OG20            0.0000      0.0000
 PCO2.cru.ROW             0.0000      0.0000
 PCO2.roi.chn             0.0000      0.0000
 PCO2.roi.ind             0.0000     -0.0000
 PCO2.roi.usa            50.0000      0.1626
 PCO2.roi.EUR             0.0000      0.0000
 PCO2.roi.OG20            0.0000      0.0000
 PCO2.roi.ROW             0.0000      0.0000
 PCO2.ppp.chn             0.0000      0.0000
 PCO2.ppp.ind             0.0000     -0.0000
 PCO2.ppp.usa            50.0000      0.0087
 PCO2.ppp.EUR             0.0000      0.0000
 PCO2.ppp.OG20            0.0000     -0.0000
 PCO2.ppp.ROW             0.0000      0.0000
 PCO2.nmm.chn             0.0000      0.0000
 PCO2.nmm.ind             0.0000      0.0000
 PCO2.nmm.usa            50.0000      0.0137
 PCO2.nmm.EUR             0.0000      0.0000
 PCO2.nmm.OG20            0.0000      0.0000
 PCO2.nmm.ROW             0.0000     -0.0000
 PCO2.i_s.chn             0.0000      0.0000
 PCO2.i_s.ind             0.0000     -0.0000
 PCO2.i_s.usa            50.0000      0.0073
 PCO2.i_s.EUR             0.0000     -0.0000
 PCO2.i_s.OG20            0.0000      0.0000
 PCO2.i_s.ROW             0.0000     -0.0000
 PCO2.nfm.chn             0.0000      0.0000
 PCO2.nfm.ind             0.0000      0.0000
 PCO2.nfm.usa            50.0000      0.0023
 PCO2.nfm.EUR             0.0000      0.0000
 PCO2.nfm.OG20            0.0000      0.0000
 PCO2.nfm.ROW             0.0000     -0.0000
 PCO2.ele.chn             0.0000     -0.0000
 PCO2.ele.ind             0.0000      0.0000
 PCO2.ele.usa            50.0000      1.1796
 PCO2.ele.EUR             0.0000      0.0000
 PCO2.ele.OG20            0.0000     -0.0000
 PCO2.ele.ROW             0.0000     -0.0000
 PCO2.chm.chn             0.0000     -0.0000
 PCO2.chm.ind             0.0000     -0.0000
 PCO2.chm.usa            50.0000      0.0115
 PCO2.chm.EUR             0.0000      0.0000
 PCO2.chm.OG20            0.0000      0.0000
 PCO2.chm.ROW             0.0000     -0.0000
 PCO2.c.chn               0.0000     -0.0000
 PCO2.c.ind               0.0000      0.0000
 PCO2.c.usa              50.0000      0.1180
 PCO2.c.EUR               0.0000     -0.0000
 PCO2.c.OG20              0.0000      0.0000
 PCO2.c.ROW               0.0000      0.0000
 PCO2R.usa               50.0000     -0.0000
 RA.chn                4132.1954      0.0000
 RA.ind                1234.0138      0.0000
 RA.usa               12257.3336      0.0000
 RA.EUR                8779.2023      0.0000
 RA.OG20               7496.6319      0.0000
 RA.ROW               11900.4019      0.0000
=C
=C--- Executing MCP subsolver PATH
